FECHA,TURNO,COD EQ MINA,COD EQ INC,FAMILIA,HORAS PROGRAMADAS,H.DIESEL INICIAL,H.DIESEL FINAL,TOTAL H. DIESEL,H. PERCUSION INCIAL BRAZO 1,H. PERCUSION FINAL BRAZO 1,TOTAL H. PERC BRAZO 1,H. PERCUSION INCIAL BRAZO 2,H. PERCUSION FINAL BRAZO 2,TOTAL H. PERC BRAZO 2,TOTAL MAX PERCUSION,H. ELECTRICO 1 INICIAL,H. ELECTRICO 1 FINAL,TOTAL H. ELECTRICO 1,H. ELECTRICO 2 INICIAL,H. ELECTRICO 2 FINAL,TOTAL H. ELECTRICO 2,TOTAL MAX ELECTRICO,HRS_TRAB,UT,HRS_TALLER_AFECTA,PARADA,DM,MTTR,N_INTERV,MTBF,R_t,DM_STATUS,RT_STATUS
2023-01-03,DIA,J-212,JF-T-08,JF,10,1500.0,1503.0,3.0,2732.7,2736.7,4.0,,,0,4.0,3912.0,3912.5,0.5,0,0,0,0.5,3.5,0.35,0.49999999999999956,0.0,0.95,0.0,1.0,3.5,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-03,DIA,B-202,EM-I-11,EM,10,4288.7,4290.9,2.199999999999818,1359.2,1359.6,0.3999999999998636,,,0,0.3999999999998636,5855.5,5858.2,2.699999999999818,0,0,0,2.699999999999818,4.899999999999636,0.48999999999996363,4.5,1.0,0.7749999999999999,2.0,2.0,4.899999999999636,0.36787944117144233,MALO 🔴,MALO 🔴
2023-01-03,DIA,SC-208,SC-I-08,SC,10,75.4,83.0,7.599999999999994,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.599999999999994,0.7599999999999995,0.49999999999999956,0.0,0.95,0.0,1.0,7.599999999999994,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-03,DIA,SC-210,SC-I-13,SC,10,7494.8,7502.0,7.199999999999818,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.199999999999818,0.7199999999999818,0.49999999999999956,0.0,0.95,0.0,1.0,7.199999999999818,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-03,DIA,SC-221,SC-T-21,SC,10,2481.3,2485.9,4.599999999999909,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.599999999999909,0.4599999999999909,0.49999999999999956,0.0,0.95,0.0,1.0,4.599999999999909,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-03,DIA,SC-223,SC-T-22,SC,10,1799.1,1803.8,4.7000000000000455,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.7000000000000455,0.4700000000000045,0.49999999999999956,0.0,0.95,0.0,1.0,4.7000000000000455,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-03,DIA,LC-204,LC-I-01,LC,10,4707.4,4712.0,4.600000000000364,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.600000000000364,0.4600000000000364,0.49999999999999956,0.0,0.95,0.0,1.0,4.600000000000364,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-03,DIA,MX-205,MX-I-03,MX,10,6880.5,6883.0,2.5,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.5,0.25,0.49999999999999956,0.0,0.95,0.0,1.0,2.5,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-03,DIA,MX-218,MX-T-03,MX,10,3733.0,3736.0,3.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,0.3,0.49999999999999956,0.0,0.95,0.0,1.0,3.0,0.36787944117144233,BUENO 🟢,MALO 🔴
2023-01-03,DIA,TH-206,TH-I-02,TH,10,8048.1,8054.6,6.5,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.5,0.65,0.49999999999999956,0.0,0.95,0.0,1.0,6.5,0.36787944117144233,BUENO 🟢,MALO 🔴
